ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
9784,58,entrepreneur,married,tertiary,no,2920,yes,no,unknown,9,jun,136,1,-1,0,unknown,UNKNOWN
18779,41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,-1,0,unknown,UNKNOWN
41234,27,management,single,tertiary,no,377,no,no,cellular,21,aug,171,3,91,1,failure,UNKNOWN
25464,53,management,married,tertiary,no,57,no,yes,cellular,19,nov,84,3,-1,0,unknown,UNKNOWN
7778,44,blue-collar,married,secondary,no,3224,yes,no,unknown,30,may,306,1,-1,0,unknown,UNKNOWN
40578,34,housemaid,married,secondary,no,5,no,no,telephone,21,jul,305,7,-1,0,unknown,UNKNOWN
7900,29,services,single,secondary,no,193,yes,no,unknown,30,may,288,2,-1,0,unknown,UNKNOWN
38641,45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,UNKNOWN
2020,31,management,single,tertiary,no,6248,yes,no,unknown,9,may,154,2,-1,0,unknown,UNKNOWN
21497,47,technician,married,secondary,no,17206,yes,no,cellular,19,aug,125,4,-1,0,unknown,UNKNOWN
17929,53,management,divorced,tertiary,no,93,no,no,cellular,30,jul,219,2,-1,0,unknown,UNKNOWN
6186,33,blue-collar,married,primary,no,1217,yes,no,unknown,27,may,271,3,-1,0,unknown,UNKNOWN
721,54,technician,divorced,secondary,no,83,yes,no,unknown,6,may,190,3,-1,0,unknown,UNKNOWN
42426,61,management,married,tertiary,no,0,yes,yes,cellular,7,dec,85,2,-1,0,unknown,UNKNOWN
28884,44,management,single,tertiary,no,780,yes,no,cellular,30,jan,511,2,-1,0,unknown,UNKNOWN
29926,60,blue-collar,married,secondary,no,414,no,no,cellular,4,feb,147,1,-1,0,unknown,UNKNOWN
34621,34,services,divorced,secondary,no,-258,yes,no,cellular,5,may,259,1,-1,0,unknown,UNKNOWN
29857,48,blue-collar,married,secondary,no,320,yes,yes,cellular,4,feb,118,1,-1,0,unknown,UNKNOWN
26613,37,unemployed,married,secondary,no,2424,no,no,cellular,20,nov,633,2,156,2,other,UNKNOWN
6372,42,unemployed,married,secondary,no,-165,yes,yes,unknown,27,may,179,3,-1,0,unknown,UNKNOWN
3062,40,housemaid,divorced,primary,no,2610,yes,no,unknown,14,may,301,3,-1,0,unknown,UNKNOWN
172,44,services,married,secondary,no,1357,yes,yes,unknown,5,may,250,1,-1,0,unknown,UNKNOWN
22829,56,management,married,tertiary,no,154,no,no,cellular,25,aug,454,6,-1,0,unknown,UNKNOWN
42555,43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,2,195,2,success,UNKNOWN
34472,32,admin.,single,secondary,no,12,yes,no,cellular,5,may,242,1,365,2,failure,UNKNOWN
28449,27,technician,married,secondary,no,2735,yes,no,cellular,29,jan,205,1,-1,0,unknown,UNKNOWN
12588,44,blue-collar,married,secondary,no,978,no,no,unknown,3,jul,385,6,-1,0,unknown,UNKNOWN
3399,55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,-1,0,unknown,UNKNOWN
6360,29,self-employed,married,secondary,no,-76,yes,no,unknown,27,may,305,2,-1,0,unknown,UNKNOWN
8811,24,student,single,secondary,no,2726,yes,no,unknown,4,jun,283,1,-1,0,unknown,UNKNOWN
37611,52,management,married,secondary,no,2216,yes,yes,cellular,14,may,161,1,332,8,failure,UNKNOWN
35409,34,technician,divorced,secondary,no,592,yes,no,cellular,7,may,67,3,-1,0,unknown,UNKNOWN
29874,43,management,married,tertiary,no,-194,no,no,cellular,4,feb,57,1,-1,0,unknown,UNKNOWN
40220,31,management,single,tertiary,no,5205,no,no,cellular,9,jun,529,2,-1,0,unknown,UNKNOWN
13530,57,self-employed,married,secondary,no,65,no,yes,cellular,9,jul,171,1,-1,0,unknown,UNKNOWN
38157,29,blue-collar,married,secondary,no,940,yes,yes,cellular,15,may,382,1,-1,0,unknown,UNKNOWN
8082,51,management,divorced,tertiary,no,6,no,no,unknown,2,jun,193,4,-1,0,unknown,UNKNOWN
30989,26,services,single,secondary,no,1114,no,no,cellular,9,feb,44,2,-1,0,unknown,UNKNOWN
6825,40,management,married,secondary,no,-240,no,yes,unknown,28,may,160,3,-1,0,unknown,UNKNOWN
38599,58,blue-collar,married,secondary,no,238,no,no,cellular,15,may,122,8,-1,0,unknown,UNKNOWN
3617,57,management,married,tertiary,no,388,no,yes,unknown,15,may,262,4,-1,0,unknown,UNKNOWN
36695,39,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,UNKNOWN
29088,48,blue-collar,married,secondary,no,244,yes,yes,cellular,2,feb,212,1,-1,0,unknown,UNKNOWN
32555,50,blue-collar,married,secondary,no,325,yes,no,cellular,17,apr,150,1,-1,0,unknown,UNKNOWN
43314,29,management,single,tertiary,no,874,yes,no,cellular,16,mar,231,1,181,2,success,UNKNOWN
45109,36,technician,married,tertiary,no,844,yes,yes,cellular,25,oct,129,1,-1,0,unknown,UNKNOWN
15361,29,technician,single,secondary,yes,28,yes,no,cellular,18,jul,203,1,-1,0,unknown,UNKNOWN
31410,55,self-employed,married,primary,no,325,no,no,cellular,26,mar,439,4,-1,0,unknown,UNKNOWN
33107,31,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,apr,79,1,151,1,failure,UNKNOWN
13074,36,admin.,married,secondary,no,68,no,yes,cellular,8,jul,85,4,-1,0,unknown,UNKNOWN
1469,33,blue-collar,married,secondary,no,527,yes,yes,unknown,8,may,81,2,-1,0,unknown,UNKNOWN
38566,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,UNKNOWN
7923,29,management,single,tertiary,no,0,yes,no,unknown,30,may,539,12,-1,0,unknown,UNKNOWN
24260,39,entrepreneur,married,tertiary,no,1654,no,no,cellular,17,nov,376,1,-1,0,unknown,UNKNOWN
32589,43,blue-collar,married,secondary,no,948,yes,no,cellular,17,apr,185,1,336,2,other,UNKNOWN
18265,56,management,married,secondary,no,208,no,yes,telephone,31,jul,84,6,-1,0,unknown,UNKNOWN
23934,39,technician,divorced,secondary,no,8,no,no,cellular,29,aug,1028,2,-1,0,unknown,UNKNOWN
42798,60,admin.,married,secondary,no,438,yes,no,telephone,28,jan,176,2,-1,0,unknown,UNKNOWN
19070,59,unknown,married,unknown,no,1541,no,no,cellular,5,aug,790,1,-1,0,unknown,UNKNOWN
25092,33,entrepreneur,married,primary,no,82,yes,no,cellular,18,nov,63,2,-1,0,unknown,UNKNOWN
11109,28,management,single,tertiary,no,2253,yes,no,unknown,18,jun,906,2,-1,0,unknown,UNKNOWN
25288,57,services,married,secondary,no,315,no,no,cellular,18,nov,127,4,-1,0,unknown,UNKNOWN
39754,57,entrepreneur,married,secondary,no,2464,no,no,cellular,1,jun,113,1,-1,0,unknown,UNKNOWN
16670,35,management,single,tertiary,no,945,yes,no,cellular,24,jul,188,1,-1,0,unknown,UNKNOWN
26636,33,self-employed,single,tertiary,no,4996,no,no,cellular,20,nov,230,1,-1,0,unknown,UNKNOWN
23616,43,management,divorced,tertiary,no,3327,no,no,telephone,28,aug,146,19,-1,0,unknown,UNKNOWN
2468,43,blue-collar,married,unknown,no,3373,yes,no,unknown,13,may,156,1,-1,0,unknown,UNKNOWN
16136,33,blue-collar,married,secondary,no,-130,yes,no,cellular,22,jul,124,2,-1,0,unknown,UNKNOWN
7619,35,technician,single,secondary,no,-54,yes,no,unknown,30,may,70,2,-1,0,unknown,UNKNOWN
2398,47,retired,married,primary,yes,-13,no,no,unknown,13,may,295,1,-1,0,unknown,UNKNOWN
31868,36,blue-collar,married,primary,no,2730,yes,no,cellular,9,apr,105,1,323,1,failure,UNKNOWN
30982,34,blue-collar,single,primary,yes,81,no,yes,cellular,9,feb,44,2,-1,0,unknown,UNKNOWN
15099,53,management,married,tertiary,no,1348,no,yes,cellular,17,jul,120,3,-1,0,unknown,UNKNOWN
20107,46,housemaid,divorced,primary,no,41,no,no,cellular,11,aug,100,2,-1,0,unknown,UNKNOWN
27646,37,admin.,single,secondary,no,1097,yes,no,cellular,21,nov,1555,2,-1,0,unknown,UNKNOWN
40590,30,admin.,single,secondary,no,110,no,no,cellular,28,jul,132,4,-1,0,unknown,UNKNOWN
1517,40,admin.,single,secondary,no,118,yes,no,unknown,8,may,383,3,-1,0,unknown,UNKNOWN
104,59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,UNKNOWN
27140,43,admin.,married,secondary,no,817,yes,yes,cellular,21,nov,51,1,-1,0,unknown,UNKNOWN
34614,54,technician,married,secondary,no,-258,yes,no,cellular,5,may,65,3,342,1,other,UNKNOWN
16831,45,admin.,married,secondary,no,434,no,yes,cellular,24,jul,180,19,-1,0,unknown,UNKNOWN
42632,28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,-1,0,unknown,UNKNOWN
11789,36,management,married,tertiary,no,1355,yes,no,unknown,20,jun,256,8,-1,0,unknown,UNKNOWN
4399,60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,UNKNOWN
40718,32,management,single,tertiary,no,697,no,no,cellular,7,aug,119,1,99,3,failure,UNKNOWN
11765,43,admin.,married,secondary,no,584,no,no,unknown,20,jun,27,1,-1,0,unknown,UNKNOWN
7121,40,blue-collar,married,secondary,no,327,yes,no,unknown,29,may,134,1,-1,0,unknown,UNKNOWN
20395,45,blue-collar,married,primary,no,6753,no,no,cellular,11,aug,48,9,-1,0,unknown,UNKNOWN
283,54,technician,married,tertiary,no,258,no,no,unknown,5,may,310,4,-1,0,unknown,UNKNOWN
7612,36,blue-collar,single,secondary,no,366,yes,yes,unknown,30,may,1133,2,-1,0,unknown,UNKNOWN
21654,40,unknown,married,tertiary,no,119,no,no,cellular,19,aug,258,2,-1,0,unknown,UNKNOWN
26226,31,technician,married,secondary,no,1263,yes,no,cellular,20,nov,364,1,-1,0,unknown,UNKNOWN
20943,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,UNKNOWN
4129,28,technician,single,secondary,no,213,yes,no,unknown,19,may,267,1,-1,0,unknown,UNKNOWN
37867,47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,285,1,330,3,other,UNKNOWN
4199,31,blue-collar,married,primary,no,2085,yes,yes,unknown,19,may,488,3,-1,0,unknown,UNKNOWN
20515,35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,UNKNOWN
9378,51,management,married,tertiary,no,9796,no,yes,unknown,6,jun,110,1,-1,0,unknown,UNKNOWN
21553,34,management,married,tertiary,no,5399,no,no,cellular,19,aug,227,4,-1,0,unknown,UNKNOWN
13622,51,blue-collar,divorced,secondary,no,104,no,no,cellular,9,jul,71,1,-1,0,unknown,UNKNOWN
29679,32,services,divorced,secondary,no,41,yes,no,cellular,3,feb,251,4,187,11,other,UNKNOWN
19313,48,technician,divorced,tertiary,no,855,no,no,cellular,6,aug,68,4,-1,0,unknown,UNKNOWN
12696,43,technician,married,secondary,yes,-313,no,yes,cellular,7,jul,89,4,-1,0,unknown,UNKNOWN
29462,31,management,single,tertiary,no,2915,no,no,cellular,3,feb,211,1,-1,0,unknown,UNKNOWN
41362,34,services,single,secondary,no,15,no,no,cellular,31,aug,104,1,-1,0,unknown,UNKNOWN
39826,57,retired,divorced,primary,no,698,no,no,telephone,1,jun,53,2,-1,0,unknown,UNKNOWN
28899,37,services,single,secondary,no,1534,no,no,cellular,30,jan,267,6,-1,0,unknown,UNKNOWN
487,43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,6,may,448,1,-1,0,unknown,UNKNOWN
1306,40,technician,married,secondary,no,697,yes,no,unknown,8,may,111,1,-1,0,unknown,UNKNOWN
30910,26,admin.,single,secondary,no,255,no,no,cellular,9,feb,190,1,-1,0,unknown,UNKNOWN
43993,30,technician,single,secondary,no,938,no,no,cellular,25,jun,171,1,141,3,other,UNKNOWN
13448,33,services,married,secondary,no,0,no,no,cellular,9,jul,128,1,-1,0,unknown,UNKNOWN
42786,54,admin.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,UNKNOWN
14954,29,admin.,married,secondary,no,73,yes,no,cellular,16,jul,252,2,-1,0,unknown,UNKNOWN
8191,29,blue-collar,single,secondary,no,80,yes,yes,unknown,2,jun,281,4,-1,0,unknown,UNKNOWN
32499,33,services,single,secondary,no,1940,yes,no,cellular,17,apr,239,3,329,2,failure,UNKNOWN
29474,32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,UNKNOWN
33891,59,retired,divorced,secondary,no,5583,yes,no,cellular,30,apr,720,1,-1,0,unknown,UNKNOWN
10375,41,blue-collar,divorced,primary,no,1887,no,no,unknown,12,jun,168,2,-1,0,unknown,UNKNOWN
30621,44,technician,married,secondary,no,310,yes,no,cellular,6,feb,200,1,253,1,failure,UNKNOWN
35392,50,services,divorced,secondary,no,339,yes,no,cellular,7,may,43,3,-1,0,unknown,UNKNOWN
22579,31,technician,married,secondary,no,298,no,no,cellular,22,aug,436,5,-1,0,unknown,UNKNOWN
37850,25,student,single,tertiary,no,938,yes,no,cellular,14,may,36,1,352,1,other,UNKNOWN
44599,29,admin.,married,secondary,no,1937,no,no,unknown,25,aug,6,1,-1,0,unknown,UNKNOWN
42346,70,retired,married,primary,no,3230,no,no,cellular,24,nov,112,1,-1,0,unknown,UNKNOWN
24986,37,unemployed,single,tertiary,no,1316,yes,no,cellular,18,nov,389,1,172,2,failure,UNKNOWN
3722,45,admin.,divorced,secondary,no,109,yes,no,unknown,16,may,122,1,-1,0,unknown,UNKNOWN
19289,35,management,married,secondary,no,533,no,no,cellular,6,aug,221,12,-1,0,unknown,UNKNOWN
9039,40,blue-collar,married,secondary,no,6536,no,no,unknown,5,jun,647,1,-1,0,unknown,UNKNOWN
15820,42,management,divorced,tertiary,no,9,yes,no,cellular,21,jul,509,1,-1,0,unknown,UNKNOWN
6287,31,blue-collar,single,secondary,no,116,yes,no,unknown,27,may,261,1,-1,0,unknown,UNKNOWN
26926,32,management,single,tertiary,no,5276,no,no,cellular,21,nov,299,1,-1,0,unknown,UNKNOWN
24419,46,technician,married,secondary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,UNKNOWN
5944,38,technician,married,secondary,no,6,yes,no,unknown,26,may,113,4,-1,0,unknown,UNKNOWN
1607,33,services,married,secondary,no,5034,yes,no,unknown,8,may,207,3,-1,0,unknown,UNKNOWN
25495,30,management,single,tertiary,no,54,yes,yes,cellular,19,nov,192,1,177,3,failure,UNKNOWN
2707,46,admin.,divorced,tertiary,no,3749,yes,no,unknown,13,may,69,19,-1,0,unknown,UNKNOWN
955,43,admin.,single,unknown,no,87,yes,no,unknown,7,may,328,2,-1,0,unknown,UNKNOWN
37521,52,entrepreneur,married,secondary,no,3332,yes,yes,cellular,13,may,182,4,-1,0,unknown,UNKNOWN
38505,29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,UNKNOWN
39660,30,admin.,single,secondary,no,983,yes,no,cellular,27,may,189,2,-1,0,unknown,UNKNOWN
44334,57,unemployed,divorced,secondary,no,1088,no,no,cellular,29,jul,1697,1,-1,0,unknown,UNKNOWN
16541,56,management,married,unknown,no,0,no,no,cellular,24,jul,54,29,-1,0,unknown,UNKNOWN
41515,51,unemployed,married,secondary,no,1416,no,no,cellular,9,sep,345,1,-1,0,unknown,UNKNOWN
44841,35,management,single,tertiary,no,1120,no,no,unknown,21,sep,4,1,771,2,success,UNKNOWN
45172,33,admin.,single,secondary,no,690,no,no,cellular,10,nov,223,3,555,16,failure,UNKNOWN
27103,44,management,divorced,unknown,no,1784,no,yes,cellular,21,nov,279,1,-1,0,unknown,UNKNOWN
17152,45,entrepreneur,divorced,primary,no,888,yes,no,telephone,28,jul,63,6,-1,0,unknown,UNKNOWN
34555,31,management,married,tertiary,no,451,yes,no,cellular,5,may,67,1,-1,0,unknown,UNKNOWN
34644,39,blue-collar,single,secondary,no,290,yes,no,cellular,5,may,128,1,336,1,other,UNKNOWN
5381,28,blue-collar,married,primary,no,4,yes,no,unknown,23,may,7,1,-1,0,unknown,UNKNOWN
33419,40,management,divorced,unknown,no,4095,yes,no,cellular,20,apr,281,1,-1,0,unknown,UNKNOWN
41660,41,management,divorced,tertiary,no,3426,no,no,cellular,1,oct,302,1,119,5,success,UNKNOWN
17103,46,blue-collar,married,primary,no,-160,no,yes,telephone,25,jul,93,11,-1,0,unknown,UNKNOWN
10899,44,blue-collar,married,secondary,no,1678,yes,no,unknown,17,jun,120,1,-1,0,unknown,UNKNOWN
24614,41,management,married,tertiary,no,653,yes,no,telephone,17,nov,60,2,-1,0,unknown,UNKNOWN
17409,31,blue-collar,single,secondary,no,-343,no,yes,cellular,28,jul,120,4,-1,0,unknown,UNKNOWN
11467,40,admin.,married,secondary,no,1,no,no,unknown,19,jun,84,3,-1,0,unknown,UNKNOWN
34737,30,management,married,tertiary,no,94,yes,no,cellular,6,may,87,1,-1,0,unknown,UNKNOWN
39933,58,technician,married,tertiary,no,12322,no,no,telephone,2,jun,306,2,-1,0,unknown,UNKNOWN
19507,33,technician,single,secondary,no,20,yes,no,cellular,7,aug,131,2,-1,0,unknown,UNKNOWN
27597,45,blue-collar,married,secondary,no,2246,yes,yes,cellular,21,nov,197,2,99,2,other,UNKNOWN
20155,37,technician,married,secondary,no,3043,no,no,cellular,11,aug,123,4,-1,0,unknown,UNKNOWN
44882,35,admin.,single,secondary,no,303,no,no,cellular,24,sep,173,2,190,10,other,UNKNOWN
26871,32,management,single,tertiary,no,3552,no,no,cellular,20,nov,310,3,-1,0,unknown,UNKNOWN
39119,39,services,single,primary,no,471,yes,no,cellular,18,may,61,4,362,1,failure,UNKNOWN
31538,28,student,single,secondary,no,1350,yes,no,cellular,2,apr,173,2,-1,0,unknown,UNKNOWN
2185,43,admin.,single,secondary,no,275,yes,no,unknown,12,may,457,4,-1,0,unknown,UNKNOWN
30885,32,technician,married,secondary,no,106,no,no,cellular,9,feb,12,8,174,9,other,UNKNOWN
4672,36,technician,single,secondary,no,5436,yes,no,unknown,20,may,443,1,-1,0,unknown,UNKNOWN
29987,31,management,married,tertiary,no,2937,yes,no,cellular,4,feb,173,1,-1,0,unknown,UNKNOWN
40451,70,retired,married,primary,no,7781,no,no,cellular,3,jul,222,1,-1,0,unknown,UNKNOWN
9697,39,entrepreneur,married,secondary,yes,0,no,no,unknown,6,jun,119,4,-1,0,unknown,UNKNOWN
9505,37,blue-collar,divorced,secondary,no,33,yes,no,unknown,6,jun,326,1,-1,0,unknown,UNKNOWN
17091,41,blue-collar,married,primary,no,1018,yes,no,cellular,25,jul,171,1,-1,0,unknown,UNKNOWN
26768,54,blue-collar,divorced,primary,no,10374,yes,no,cellular,20,nov,283,2,189,2,other,UNKNOWN
3937,42,blue-collar,married,secondary,no,351,yes,no,unknown,16,may,76,21,-1,0,unknown,UNKNOWN
32232,34,technician,married,tertiary,no,352,yes,no,cellular,16,apr,288,3,324,1,other,UNKNOWN
7513,54,blue-collar,married,unknown,no,6251,yes,no,unknown,29,may,421,3,-1,0,unknown,UNKNOWN
20129,32,technician,single,secondary,no,321,yes,no,cellular,11,aug,156,2,-1,0,unknown,UNKNOWN
18780,42,admin.,married,secondary,no,247,yes,no,cellular,31,jul,76,5,-1,0,unknown,UNKNOWN
28867,30,technician,married,tertiary,no,1454,no,no,telephone,30,jan,276,3,-1,0,unknown,UNKNOWN
16449,44,services,married,secondary,no,1106,yes,no,telephone,23,jul,239,11,-1,0,unknown,UNKNOWN
36645,41,blue-collar,married,secondary,no,10,yes,no,cellular,12,may,179,1,-1,0,unknown,UNKNOWN
734,34,management,married,tertiary,no,105,yes,no,unknown,6,may,314,3,-1,0,unknown,UNKNOWN
26345,54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,nov,230,1,-1,0,unknown,UNKNOWN
8648,39,admin.,single,secondary,no,548,yes,no,unknown,3,jun,296,2,-1,0,unknown,UNKNOWN
24847,47,management,divorced,secondary,no,0,yes,no,cellular,18,nov,75,2,-1,0,unknown,UNKNOWN
22188,50,blue-collar,married,primary,no,533,no,no,cellular,21,aug,212,4,-1,0,unknown,UNKNOWN
29391,39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,unknown,UNKNOWN
24139,36,admin.,married,secondary,no,3321,yes,no,telephone,6,nov,132,1,-1,0,unknown,UNKNOWN
20502,35,management,married,tertiary,no,77,no,no,cellular,12,aug,69,4,-1,0,unknown,UNKNOWN
17199,33,entrepreneur,married,tertiary,no,114,no,yes,cellular,28,jul,57,3,-1,0,unknown,UNKNOWN
35287,37,management,married,tertiary,no,502,yes,no,cellular,7,may,551,1,351,1,failure,UNKNOWN
28640,31,management,single,tertiary,no,1724,yes,no,telephone,29,jan,152,2,254,1,failure,UNKNOWN
18159,42,services,married,unknown,no,1340,no,yes,cellular,30,jul,88,5,-1,0,unknown,UNKNOWN
3863,29,unemployed,single,tertiary,no,0,yes,yes,unknown,16,may,703,4,-1,0,unknown,UNKNOWN
9255,39,blue-collar,single,primary,no,1537,no,yes,unknown,5,jun,805,2,-1,0,unknown,UNKNOWN
3385,57,admin.,married,unknown,no,0,yes,no,unknown,15,may,215,2,-1,0,unknown,UNKNOWN
43133,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,UNKNOWN
14157,39,blue-collar,married,primary,no,0,yes,no,cellular,11,jul,117,2,-1,0,unknown,UNKNOWN
23995,49,self-employed,married,secondary,no,1683,no,no,cellular,29,aug,61,4,-1,0,unknown,UNKNOWN
1009,34,blue-collar,married,primary,no,267,yes,no,unknown,7,may,362,1,-1,0,unknown,UNKNOWN
26573,46,admin.,married,secondary,no,2869,yes,no,cellular,20,nov,151,2,-1,0,unknown,UNKNOWN
39857,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,199,1,96,2,success,UNKNOWN
30551,36,technician,married,secondary,no,145,yes,yes,cellular,5,feb,267,2,-1,0,unknown,UNKNOWN
17383,58,housemaid,married,tertiary,no,94,no,yes,cellular,28,jul,207,7,-1,0,unknown,UNKNOWN
30481,38,management,married,tertiary,no,0,no,no,cellular,5,feb,214,2,-1,0,unknown,UNKNOWN
30051,34,self-employed,married,secondary,no,47,no,no,cellular,4,feb,362,2,169,2,failure,UNKNOWN
37496,55,retired,married,secondary,no,1279,yes,no,cellular,13,may,446,3,357,8,other,UNKNOWN
1341,49,admin.,divorced,secondary,no,168,yes,yes,unknown,8,may,513,1,-1,0,unknown,UNKNOWN
31839,40,technician,married,secondary,no,1832,no,no,cellular,8,apr,179,2,-1,0,unknown,UNKNOWN
26052,45,management,married,tertiary,no,7154,yes,no,cellular,19,nov,93,3,111,3,failure,UNKNOWN
15095,39,technician,married,secondary,no,251,yes,no,cellular,17,jul,342,2,-1,0,unknown,UNKNOWN
7539,37,technician,married,secondary,no,490,yes,no,unknown,30,may,226,1,-1,0,unknown,UNKNOWN
23258,51,blue-collar,married,secondary,no,16,yes,yes,telephone,27,aug,145,2,-1,0,unknown,UNKNOWN
32890,39,technician,married,secondary,no,625,yes,no,cellular,17,apr,185,1,317,2,failure,UNKNOWN
25587,48,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37,1,-1,0,unknown,UNKNOWN
36428,37,technician,single,tertiary,no,555,yes,no,cellular,11,may,180,3,-1,0,unknown,UNKNOWN
37741,46,blue-collar,married,secondary,no,431,yes,no,cellular,14,may,157,4,367,1,failure,UNKNOWN
34031,32,management,single,tertiary,no,796,no,yes,cellular,30,apr,198,1,160,1,failure,UNKNOWN
20066,61,housemaid,married,primary,no,368,no,no,cellular,8,aug,62,3,-1,0,unknown,UNKNOWN
7423,39,management,single,secondary,no,835,yes,no,unknown,29,may,587,4,-1,0,unknown,UNKNOWN
40981,33,admin.,married,secondary,no,1604,no,no,cellular,13,aug,78,2,-1,0,unknown,UNKNOWN
42439,29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,UNKNOWN
19667,50,technician,married,secondary,no,3176,no,no,cellular,7,aug,670,1,-1,0,unknown,UNKNOWN
38475,34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,UNKNOWN
2684,37,technician,married,secondary,no,511,yes,no,unknown,13,may,232,4,-1,0,unknown,UNKNOWN
38705,29,management,single,tertiary,no,1273,yes,no,cellular,15,may,44,9,-1,0,unknown,UNKNOWN
44492,66,management,married,tertiary,no,6251,no,no,cellular,10,aug,273,2,356,10,other,UNKNOWN
31657,36,self-employed,married,secondary,no,1184,yes,no,cellular,6,apr,1063,1,-1,0,unknown,UNKNOWN
9164,38,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,71,1,-1,0,unknown,UNKNOWN
34429,47,management,single,secondary,no,-246,yes,no,cellular,5,may,145,1,365,2,failure,UNKNOWN
29532,32,housemaid,married,tertiary,no,357,yes,no,cellular,3,feb,133,3,77,2,failure,UNKNOWN
5314,34,admin.,single,secondary,no,1880,yes,no,unknown,23,may,297,1,-1,0,unknown,UNKNOWN
14249,29,technician,married,tertiary,no,138,yes,yes,cellular,14,jul,113,3,-1,0,unknown,UNKNOWN
31187,37,management,married,tertiary,no,708,yes,no,cellular,27,feb,32,4,225,3,failure,UNKNOWN
37121,39,management,divorced,tertiary,no,36,no,yes,cellular,13,may,133,1,-1,0,unknown,UNKNOWN
40401,61,retired,married,secondary,no,13164,no,no,cellular,1,jul,92,1,-1,0,unknown,UNKNOWN
10858,55,retired,divorced,primary,no,925,no,no,unknown,17,jun,254,1,-1,0,unknown,UNKNOWN
23401,32,admin.,single,tertiary,no,725,no,no,cellular,27,aug,53,4,-1,0,unknown,UNKNOWN
29197,48,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,142,1,189,4,failure,UNKNOWN
28314,35,self-employed,married,tertiary,no,1820,yes,yes,cellular,29,jan,120,1,-1,0,unknown,UNKNOWN
34956,29,technician,single,tertiary,no,183,yes,yes,cellular,6,may,64,1,343,2,failure,UNKNOWN
19461,50,admin.,married,secondary,no,106,no,yes,cellular,7,aug,59,2,-1,0,unknown,UNKNOWN
37948,29,management,single,tertiary,no,-11,yes,no,cellular,14,may,164,2,-1,0,unknown,UNKNOWN
4513,30,self-employed,single,secondary,no,4011,yes,no,unknown,20,may,62,1,-1,0,unknown,UNKNOWN
5262,37,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,UNKNOWN
26890,35,management,married,tertiary,no,656,yes,yes,cellular,21,nov,83,4,-1,0,unknown,UNKNOWN
28980,55,housemaid,married,secondary,no,5,no,no,cellular,2,feb,269,1,206,2,failure,UNKNOWN
19926,55,blue-collar,married,primary,no,9997,no,no,cellular,8,aug,118,2,-1,0,unknown,UNKNOWN
5491,35,management,married,tertiary,no,8,yes,no,unknown,23,may,55,4,-1,0,unknown,UNKNOWN
38703,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,34,10,331,16,other,UNKNOWN
28328,47,management,married,secondary,no,1144,no,yes,cellular,29,jan,324,1,-1,0,unknown,UNKNOWN
15728,48,management,single,tertiary,no,414,no,no,cellular,21,jul,761,2,-1,0,unknown,UNKNOWN
28072,47,management,married,unknown,no,1128,no,no,cellular,28,jan,65,2,-1,0,unknown,UNKNOWN
36514,30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,unknown,UNKNOWN
381,38,blue-collar,married,secondary,no,757,yes,no,unknown,6,may,133,1,-1,0,unknown,UNKNOWN
7916,55,technician,divorced,tertiary,no,264,yes,no,unknown,30,may,34,2,-1,0,unknown,UNKNOWN
26133,37,technician,married,secondary,no,5287,yes,yes,cellular,19,nov,599,4,100,2,failure,UNKNOWN
